normal_OSCILLATING,normal_OTHER,normal_STATIONARY,anomaly_TREND_UP,anomaly_TREND_DOWN
0.05980850175766822,0.05050939853642139,,,
0.06919997904192521,0.01172057400461124,,,
0.05316027796053879,0.06806367039008016,,,
0.049432379424147244,0.009103455427618035,,,
0.05565500147132041,0.031196888532354528,,,
0.06701181827454367,0.04858659432795803,,,
0.05872521345937781,0.050235471159489564,,,
0.053707287678996074,0.04841501661479891,,,
0.05897949184678092,0.03283688802510881,,,
0.04728929675108695,0.035456300962597,,,
0.06239821961468267,0.03339063916409629,,,
0.053631346700551585,0.038403906633852514,,,
0.05860726993268012,0.05517258315081547,,,
0.046171077763855595,0.055175595321886206,,,
0.0508603507000947,0.05784466264552868,,,
0.059337768868573115,0.054369604407629946,,,
0.06082988204328432,0.03447110193745723,,,
0.061736324287220756,0.05215077400331092,,,
0.06267089337008208,0.040587186094388994,,,
0.05585917265954615,0.05099520136518887,,,
0.0645996047961368,0.04457132743590003,,,
0.043061542099560035,0.03585082475176604,,,
0.05345897404997435,0.06227043691872386,,,
0.019771072216049734,0.037182353980403315,,,
0.07115759524719928,0.009674700453782381,,,
0.05855797129273016,0.057248821048907994,,,
0.07774011067188669,0.052241952094991106,,,
0.02566677595958544,0.0017691932202079652,,,
0.06805111718170981,-0.017309824254087225,,,
0.08052289814540081,0.05594261972598186,,,
0.04242559014552316,-0.029818341046471852,,,
0.07329643104738448,0.052397054464262405,,,
0.07825360525995234,-0.028262541741721714,,,
0.0755580671452929,-0.0301960654163822,,,
0.06015648597541068,0.04176148483652192,,,
0.034086385263836616,0.056480316117452856,,,
0.06652470243161451,-0.05105650669945849,,,
0.04720722465777938,0.06371636962040783,,,
0.0666720105875358,0.05723643832925157,,,
0.05291350797541344,-0.03691806946779319,,,
0.036382551440845234,0.06470822794394371,,,
0.07254051095522546,0.05865573571226079,,,
0.07354638502286032,-0.008556140706807158,,,
0.05356973370261503,0.06439885122580652,,,
0.0421277856172117,-0.029367795786149342,,,
0.052030207507392956,0.0502335193256912,,,
0.05735840608792475,0.003900533246534943,,,
0.05814272316413305,0.04834800081499896,,,
0.055293876271163944,0.05796355068800224,,,
0.04799093957324302,0.04259889872429884,,,
0.05327732024458687,0.05817569976424175,,,
0.03920287630943897,0.04674997959866084,,,
0.018539902739733882,0.06242660267309669,,,
0.04856585719329465,0.057174992292879645,,,
0.05546955246304569,0.05721055361675892,,,
0.03275719199465865,0.03984849003706975,,,
0.01820182346913818,0.009562279910236615,,,
-0.010577765213208912,0.008504032012447371,,,
0.055573380702849784,0.036538600699307255,,,
0.01760078501223461,0.04401662591475236,,,
-0.02951982692409283,0.06365729715594426,,,
0.05796076248592891,0.04795724855318856,,,
0.05695936827044917,0.06743549949914052,,,
0.014798978322272893,0.06577300998801305,,,
-0.04518869302605899,0.06809060281328816,,,
-0.054117066590203766,0.05269231758741899,,,
-0.06348801986761043,0.03667836053623397,,,
0.01537518653819897,0.036098729422724685,,,
-0.06585651783662883,0.009440335201508665,,,
0.019756853669229857,0.03508513632363952,,,
-0.06317482547200548,0.03703181799169508,,,
-0.04734526201501865,0.039944929718393696,,,
0.009939800975855895,0.040155246084977836,,,
-0.04379427069588693,0.03937817151442424,,,
0.006331263300782819,0.05191586675103099,,,
-0.04372135971219171,0.0425294774576252,,,
0.024288247110537287,0.018829319623232088,,,
-0.022272193057591205,0.04144044155836468,,,
0.031137342245392496,-0.06245590834258452,,,
-0.013322923256904928,-0.08211298702737269,,,
0.05583806143126696,0.047691023911782204,,,
0.027770828146389093,0.027949123635195694,,,
0.0013744699625521939,-0.10900438054524275,,,
0.05699082058718136,0.04272195458011646,,,
0.020252458746175983,0.0010940508068891797,,,
0.0185799696856932,0.045096628671461914,,,
0.06034602291747854,0.04193357312098517,,,
0.06406161773839802,0.022460701841059305,,,
0.01762073218542526,0.062362930242626124,,,
-0.0025040009187745627,0.024480974775992592,,,
-0.0028100125675687426,0.038486674088427764,,,
